@wrhd_i,12/28/2014,"Efeknya pak""@ahmetodzic: Jgn sesumbar tp seDKI ""@maspiyungan: Djarot Sesumbar Banjir di Jakarta Tidak Lama http://dlvr.it/7xxNJG?""""",2,,,
@Jakarta_Today,12/28/2014,Mahasiswa Aceh Galang Bantuan Banjir di Jakarta - Serambi Indonesia http://bit.ly/1Bhz0Ng? #Jakarta,2,,,
@mohammadnur70,12/28/2014,Baru menjabat sdh ketularan sombongnya ahok nih..@maspiyungan: Djarot Sesumbar Banjir di Jakarta Tidak Lama http://dlvr.it/7xxNJG?,2,,,
@SalamehHamzah,12/28/2014,Innalillahi -  #AirAsia #Longsor Banjarnegara  #Gempa Bali  #Banjir Jakarta & Bandung  what come next? La haula wala quwwata illa billah  /,2,,,
@PerempuanLIRA,12/28/2014,Djarot Sesumbar Banjir di Jakarta Tidak Lama http://goo.gl/60NyQT?,2,,,
@udanaufal,12/28/2014,Djarot Sesumbar Banjir di Jakarta Tidak Lama: Banjir di Jakarta?Keempat pompa di rumah pompa Kartini  Jalan Ka... http://bit.ly/1HS7Kay?,2,,,
@KakaLebah,12/28/2014,Djarot Sesumbar Banjir di Jakarta Tidak Lama: Banjir di Jakarta?Keempat pompa di rumah pompa Kartini  ... http://bit.ly/1HS7Lv8? #buzzer,2,,,
@maspiyuuu,12/28/2014,Djarot Sesumbar Banjir di Jakarta Tidak Lama http://dlvr.it/7xxNJG?,2,,,
@Vidoreyhan20,12/28/2014,inilah stadion kelantan fa yang terendam banjir sehingga mengakibatkan laga antara kelantan fa vs PERSIJA JAKARTA... http://fb.me/72uEVVbs4?,3,,,
@ferdiyan_y,12/28/2014,@syukronamin banjir di bandung itu rejeki kalo di jakarta azab #otaksapi,3,,,
@info_Jakarta,12/28/2014,Mahasiswa Aceh Galang Bantuan Banjir di Jakarta http://bit.ly/1taX3Jk?,2,,,
@Shorim_,12/28/2014,Mulai dari longsor banjarnegara  banjir Bandung  kebakaran di Jakarta dan Solo  sampai hilangnya pesawat Air Asia #Introspeksi,3,,,
@SeftianiJ,12/28/2014,Semoga pesawat air asia QZ8501 segera ditemukan  banjir di bandung selatan & jakarta segera surut  dan masalah lain segera terselesaikan o:),3,,,
@armensyafni,12/28/2014,Salah siapa pilih ahok @totti_mom: Piye Hok kok msh banjir? >> Jakarta dikepung banjir http://www.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir??,3,,,
@mzbekz,12/28/2014,"Haiiyyyaa cincai aa   cuan"" lah oee @totti_mom: Piye Hok kok msh banjir? >> Jakarta dikepung banjir http://www.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir??""",3,,,
@tetsuchan_mom,12/28/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen | PIYUNGAN ONLINE http://www.pkspiyungan.org/2014/12/tak-liput-banjir-jakarta-metro-tv.html??,1,,,
@tetsuchan_mom,12/28/2014,Katanya Ahok Siap Mati Untuk Jakarta  Eh Jakarta Banjir  Ditinggal Mudik | PIYUNGAN ONLINE http://www.pkspiyungan.org/2014/12/katanya-ahok-siap-mati-untuk-jakarta-eh.html??,2,,,
@AmazingIbu,12/28/2014,Mahasiswa Aceh Galang Bantuan Banjir di Jakarta: COM  JAKARTA - Mahasiswa Aceh di Jakarta sepanjang Minggu (28... http://bit.ly/1ExAJEb?,2,,,
@naritaceh,12/28/2014,Pemain Film Laskar Pelangi galang dana untuk korban banjir Aceh: JAKARTA ? Musibah banjir yang terjadi di Aceh... http://bit.ly/1taV2wB?,2,,,
@myACEH,12/28/2014,Mahasiswa Aceh Galang Bantuan Banjir di Jakarta - Serambi Indonesia http://bit.ly/1zL6RRx?,2,,,
@AdhieBogelz,12/28/2014,Musibah akhir tahun...\nLongsor Banjarnegara\nBanjir Bandung  Jakarta..\nHilang pesawat Air Asia...\nSmg kalian dalam lindungan Allah SWT amin,3,,,
@NoerHadie20,12/28/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen | PIYUNGAN ONLINE http://fb.me/3L1qs5uim?,1,,,
@naynafi,12/28/2014,"Gubernur bacot yg gue gaji mane? RT @tannusantara ""Sibuk bersorban ? @Dendee_: Jakarta Dikepung Banjir Di ... http://tmi.me/1eVafU?",3,,,
@tannusantara,12/28/2014,"Sibuk bersorban ? @Dendee_: Jakarta Dikepung Banjir Di Mana Gubernur Tandingan? http://republika.co.id/r/nh934b?@PintarPolitik @FahruroziIshaq""""",3,,,
@kumpulanaceh,12/28/2014,Mahasiswa Aceh Galang Bantuan Banjir di Jakarta http://dlvr.it/7xtzlP?,2,,,
@Octaviansyah72,12/28/2014,weh biasanya jakarta kan kalo musim2 january - february semoga aja banjir trus :v biar batal \\ :v,2,,,
@TwitSyarifuddin,12/28/2014,@jaseem_protes: jakarta tetap banjir tp alhamdulillah sekarang banjirnya cepat minggat dibanding dulu yg bgt krasan nginep dirumah,2,,,
@darkculaaaa,12/28/2014,Hati hati dengan banjir nya :x RT @saptadhitya: Lelaaahh.... Jakarta ujan lebat banget gak berhenti2 satu minggu kapan yak -___-,2,,,
@ImranPase,12/28/2014,The Aceh Traffic: Puluhan Mahasiswa Aceh di Jakarta Galang Dana Untuk korban Banjir: http://www.acehtraffic.com/2014/12/puluhan-mahasiswa-aceh-di-jakarta.html??,2,,,
@NGIndonesia,12/28/2014,http://PetaJakarta.org? memudahkan masyarakat Jakarta untuk mengetahui di mana saja titik lokasi banjir di Jakarta http://ngi.cc/n4jV?,2,,,
@ariRianwar,12/28/2014,Sebenarnya sih Jakarta cuma butuh ini supaya ga banjir  RUANG TERBUKA HIJAU!! [pic] ? https://path.com/p/1jhkjO?,2,,,
@nenasarah1,12/28/2014,Saingn kras nh@VIVAnews: Banjir Jakarta  Wagub Sambangi Kampung Pulo dan Pintu Air Manggarai http://dlvr.it/7xQQMh? pic.twitter.com/ypq2G1kgPv,3,,,
@PuisiSelamat,12/28/2014,#Sabtu    Info Jakarta @infojekardah     :Sabtu Pagi  Jakarta Timur Banjir Lagi - http://Tempo.co?? http...  http://goo.gl/PGI95U?,3,,,
@luviku,12/28/2014,Jedeeeerrr RT @tropongsenayan: Jakarta Diterjang Banjir http://bit.ly/1HRvqMc? #TeropongFoto,3,,,
@SangkotPrak,12/28/2014,Disinilah Banjir di Jakarta bermula..\n-Bendungan Katulampa- [pic] ? https://path.com/p/kYuWF?,3,,,
@alvinyudistira,12/28/2014,Tak Berani Liput Banjir Jakarta  Metro TV di 'Serbu' Netizen http://fb.me/3Ojg023Bh?,2,,,
@ojhie,12/28/2014,Diguyur Hujan Deras  Jakarta Dikepung Banjir http://okz.me/QqBV? ---- apakah banjir sudah berkurang Tuanku? Adakah harapan? Atau palsu?,3,,,
@meirysawk,12/28/2014,Klo Depok banjir  Jakarta tenggelam ? kata supir taxi yg enggan disebutkan namanya (??_???),2,,,
@Dranggon,12/28/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen | PIYUNGAN ONLINE http://www.pkspiyungan.org/2014/12/tak-liput-banjir-jakarta-metro-tv.html??,1,,,
@lnfoJakarta,12/28/2014,Drainase Buruk Penyebab Banjir Jakarta - http://KOMPAS.com?: KOMPAS.comDrainase Buruk Penyebab Banjir Jakar... http://bit.ly/1zKLmjN?,2,,,
@tropongsenayan,12/28/2014,Jakarta Diterjang Banjir: JAKARTA (TEROPONGSENAYAN) - Hujan yang mengguyur ibukota Jakarta... http://bit.ly/1HRvqMc? @TS BBM ID:7F03BF38,3,,,
@DepokNobar,12/28/2014,Artikel #Properti: Drainase Buruk Penyebab Banjir Jakarta - http://KOMPAS.com? http://bit.ly/1Ex9Ekr? #Bisnis #Property,2,,,
@jaseem_protes,12/28/2014,jakarta tetap banjir tp alhamdulillah sekarang banjirnya cepat minggat dibanding dulu yg bgt krasan nginep dirumah,3,,,
@Vidoreyhan20,12/28/2014,Banjir yang sedang melanda\nnegara Malaysia \nmengakibatkan Persija Jakarta\nbatal beruji coba dengan\nKelantan FA.... http://fb.me/1x16NLOlr?,3,,,
@AvanzaClub_ID,12/28/2014,#TACIPeduli Korban banjir di Kampung Andir Bale Endah  Bandung Selatan @Modifikasicom @cci_jakarta @ComFortCarpetpic.twitter.com/yPcA470upp,3,,,
@glg_jie,12/28/2014,Jakarta kebanjiran  pengen ketawa soalnya ada yg janjiin kalau jadi presiden bakal lebih mudah atasi banjir  pa ahok kmn? \n@PintarPolitik,3,,,
@KampungRimba,12/28/2014,Kampung Pulo Banjir  Warga Pilih Mengungsi di Lantai Dua Rumah: Jakarta (Greeners)... http://bit.ly/1wTWiJY? via:http://www.greeners.co?,3,,,
@nurasiyahjamil4,12/28/2014,Jakarta udah mulai banjir Bandung katanya dilanda udara dingin bgt..ya sudah lah dsini2 aja..ditempat masing2\n-_-,3,,,
@vembifernando,12/28/2014,Klo viva gak pernah beritain ttg lumpur lapindo... Metro mini gak pernah beritain banjir jakarta lagi skrang.. Sampai 5 tahun ke depan kah?,2,,,
@yusejahtera,12/28/2014,"Jakarta????@temponewsroom: Hujan Semalam  Bojonegoro Banjir http://bit.ly/1vjIfrN?"" @ypaonganan @SangPemburu99 @cumarachel",3,,,
@Hardjoeno,12/28/2014,"5 th tdk akan cukup memperbaiki drainase yg sdh mampet 15 thn @kompascom: Drainase Buruk Penyebab Banjir Jakarta http://kom.ps/AFowbQ?""",2,,,
@InayMilanisti,12/28/2014,Longsor Banjarnegara  Banjir Aceh-Bandung-Cilacap-Jakarta  Tanggul Jebol Lapindo  Lahar Dingin Gamalama  Kebakaran Klewer  Air Asia Hilang..,3,,,
@info_Jakarta,12/28/2014,Drainase Buruk Penyebab Banjir Jakarta http://bit.ly/1tqwBBa?,2,,,
@aceh_baru,12/28/2014,#ACEHBARU |  Mahasiswa #Aceh-#Jakarta Galang Dana Untuk Korban Banjir di Bundaran HI http://goo.gl/fb/852tMa?,2,,,
@adensiroj,12/28/2014,Langit jakarta gelap lg tanda mau hujan dan banjir lg. #hadeeuuh :( #manaAhok,2,,,
@KissAceh,12/28/2014,28.12.2014 - MAHASISWA ACEH DI JAKARTA HIMBUN DANA BANTUAN UNTUK KORBAN BANJIR\nJakarta - Mahasiswa asal Aceh di... http://fb.me/1LFAe95LH?,2,,,
@103popfmjakarta,12/27/2014,::Apa yang kamu sebel jika Musim Banjir di jakarta kembali datang ???....\n\n#HitHot Tio akino sms 0815 11 103 103,2,,,
@NandoCoroet87,12/27/2014,kenapa jakarta lahar banjir ya....mungkin jakarta dataran rendah kali,2,,,
@AndhikaHaryadi,12/27/2014,Kok krn ulah warga? Bukan ahok susan  jokowi  petasan taun baru? RT@kompascom: Drainase Buruk Penyebab Banjir Jakarta http://kom.ps/AFowbQ?,2,,,
@Bahtiar_muchlis,12/27/2014,@Latipaah yg banjir mah dijakarta han  berita yg banjir jakarta semua :p,2,,,
@RDjuara,12/27/2014,"Tv pemerintah""@tata_irianty: Ecieee  media partisan ga beritain banjir Jakarta :p >> @Metro_TV: Banjir Meluas  132 Ribu Warga Malaysia Dieva",2,,,
@victorkamang,12/27/2014,Selama ini kukira penyebabnya Azhab :(( RT @kompascom: Drainase Buruk Penyebab Banjir Jakarta http://kom.ps/AFowbQ?,2,,,
@kompascom,12/27/2014,Drainase Buruk Penyebab Banjir Jakarta http://kom.ps/AFowbQ?,2,,,
@semesta_hijau,12/27/2014,"Alhamdulillah ""@DMCDompetDhuafa: #banjir yang melanda kawasan Rawajati  Jakarta Timur saat ini kondisinya telah surut""",3,,,
@Wismafoba,12/27/2014,Mahasiswa Aceh di Jakarta Galang Dana untuk Korban Banjir http://shar.es/1Hp9Z9? via @atjehpostcom,2,,,
@yulyull29,12/27/2014,Liburan pada kemana? ? berhubung jakarta bandung banjir jadi di kamer aja selimutan =D http://ask.fm/a/bl4iml12?,3,,,
@Jokowi_JK_Ahok,12/27/2014,Banjir Rob Air Laut Merendam Kapuk Muara  Jakarta Utara http://youtu.be/axgeWyOF79w?a?,3,,,
@hildasyifarah,12/27/2014,"Alhamdulillah ""@AffanMLN_: Bandung banjir  banjarnegara longsor  ternate gunung meletus  jakarta kali ini selamet!""",3,,,
@Jokowi_JK_Ahok,12/27/2014,Sejumlah Kawasan Di Ibukota DKI Jakarta Terendam Banjir http://youtu.be/OLdI0VxN94g?a?,3,,,
@indriparish,12/27/2014,Banjir di Jakarta Bandung Longsor di Bogor Bandung sekarang pesawat Air Asia Surabaya Singapura hilang....,3,,,
@CasualIndonesia,12/27/2014,Turut berduka bagi korban Banjir di Bandung Jakarta Aceh dan kota lainnya serta tanah longsor di Banjarnegara semoga lekas berakhir #Pray,2,,,
@wakilgubernurKW,12/27/2014,#BeritaWarga\nBanjir Mulai Hantui Jakarta. Pemprof segera menghubungi tim pemburu hantu.,3,,,
@naritaceh,12/27/2014,The Aceh Traffic: Puluhan Mahasiswa Aceh di Jakarta Galang Dana Untuk korban Banjir http://fb.me/3b7P60NoH?,2,,,
@teh_tariq,12/27/2014,Jangan liput yg Jabar ya! @ZackyMadridista: ???Tak Liput BANJIR JAKARTA  @Metro_TV @PutraNababan @MustofaNahra @jonru @PintarPolitik @ssirah,2,,,
@mhd_ashabul,12/27/2014,Ikut berdoa juga agar bencana banjir di Aceh  Bandung dan Jakarta segera reda dan tidak menimbulkan korban jiwa. Amiin. #Banjir2014,2,,,
@ijan_sahaja,12/27/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen: Mau jaga citra yang bayar ya? pantesan jokower ... http://bit.ly/1HResO0?,1,,,
@NGIndonesia,12/27/2014,Macet  banjir  tidak aman  serta panas tidak membuat kunjungan wisatawan asing ke Jakarta berkurang http://ngi.cc/n4mP?,2,,,
@sendyrepiandiat,12/27/2014,Perbedaan suporter vikjing dan jak mania\nVIKJING...\n..suka menghina kota jakarta banjir..\n..sering sweeping mobil... http://fb.me/4rWfPGVdk?,2,,,
@rinto_yudha,12/27/2014,Kalo tinggal di jakarta tar ngeluh macet ma banjir hahaha RT @marimar_auw: Kalo paksa tinggal di (cont) http://tl.gd/ni1md3?,2,,,
@muwaafiq,12/27/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen: Mau jaga citra yang bayar ya? pantesan ... http://bit.ly/1HRdam3? #Kabari,1,,,
@balqiskejora,12/27/2014,"join kopi ""@qomar12345: ""@kholismalik: Duh Banjir mengepung Jakarta.. Enaknya ngopi di rumah saja.."" ikut ngopinya pak km...""",3,,,
@KedahTawakal,12/27/2014,Jokowi blm komen : Banjir Jakarta  Pasar Klewer  AirAsia  semoga IT di papua gada masalah,3,,,
@DMCDompetDhuafa,12/27/2014,#banjir yang melanda kawasan Rawajati  Jakarta Timur saat ini kondisinya telah surut,3,,,
@sendy_muldani,12/27/2014,Banjarnegara longsor  aceh bandung jakarta banjir @IndonesianNT: Pasar Klewer terbakar  PSSI dibajak  AirAsia jatuh. Indonesia berduka.,3,,,
@TwiterNata,12/27/2014,@ jakarta masih rawan banjir..!!!hadeeecchh,2,,,
@antianum,12/27/2014,62 Titik Rawan Banjir di Jakarta http://motorexpertz.com/read/2014/12/27/6631/Gerimis-Mengundang-Tiba-Tiba-Banjir-Datang#.VJ-RusAA?? @tehbotolsosroID @TrafficJakarta @infojakarta @SGCI_Jakarta @CommunityBrc,2,,,
@OnyaAza,12/27/2014,"cc @jokowi_do2 ""@dimasprakbar: Longsor banjarnegara  airasia hilang pasar klewer terbakar jakarta banjir.Sebaiknya pesta th baru ditiadakan.",3,,,
@Heripandu12Heri,12/27/2014,"Masih sibuk ngeliput tuannya..""@NarlisMA: Tak Berani Liput Banjir Jakarta  Metro TV di \'Serbu\' Netizen http://fb.me/1X5S4OxEx?""",3,,,
@kvmbangsat,12/27/2014,Nggak sekalian aja bilang banjir di jakarta gara gara ulah Isis.,2,,,
@DimazDjarmoen,12/27/2014,Longsor banjarnegara  banjir bandung dan jakarta  banjir aceh  gunung gamalama  dan air asia..tabahkan kami ya Allah...,3,,,
@just_mywin,12/27/2014,Utk banjir Jakarta msh dlm perdebatan ..antara banjir atw tdk banjir.krn media pemerintah msh nyatakan tdk banjir @NasGor_TL @dimasprakbar,3,,,
@KYTHelmet,12/27/2014,62 Kawasan di Jakarta yang Rawan Banjir Nih  bro n sis. Biar gak kejebak banjir  yuk simak artikel berikut..... http://fb.me/4ETlb35cw?,2,,,
@info_Jakarta,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini? http://bit.ly/1Bgydft?,2,,,
@yudaaris28,12/27/2014,Etah gening banjir teh malapayan ti jakarta  bandung  terus majalengka http://fb.me/3zVCcstaU?,2,,,
@mokhnandirun,12/27/2014,@Metro_TV ha ha ha ... metro TV menjadi buta mata \ndilingkungan jakarta banjir  nggak ada beritanya  malu dengan kegagalan  ahok n jkw ?,2,,,
@ciyutie,12/27/2014,"// naon atulah di tipi"" teh banjir mah teu jauh"" ti jakarta atawa baleendah boring aing teh ngadengena ge:(((((((",2,,,
@rizkiwardhana_,12/27/2014,Yang paling parah sih memang pas reporter merah wawancara relawan di dapur umum banjir Jakarta tahun lalu,2,,,
@IchsanCoboy,12/27/2014,Banjir Kawasan Rawajati  Jakarta Timur Surut http://dlvr.it/7xmjQx?,3,,,
@poetradalimoe,12/27/2014,Jakarta banjir ya ? @basuki_btp @jokowi_do2 @fadlizon @Fahrihamzah @Pak_JK @PintarPolitik @pramonoanung,2,,,
@NarlisMA,12/27/2014,Tak Berani Liput Banjir Jakarta  Metro TV di 'Serbu' Netizen http://fb.me/1X5S4OxEx?,2,,,
@Perfexohun,12/27/2014,@nsyazwani26_ Banjir juga Saeng  di Jakarta. But  Alhamdulillah tempat Eonni tak kena banjir :'',2,,,
@denyslay,12/27/2014,Baru 2bln.Bbm naik rupiah anjlok longsor Banjarnegara Banjir bandung jakarta kebakaran pasar klewer solo dan sekarang Pesawat AirAsia hilang,3,,,
@Prigatama,12/27/2014,Longsor banjarnegara  pesawat airasia hilang  pasar klewer terbakar  jakarta banjir. Sebaiknya pesta tahun baru ditiadakan,3,,,
@Larairaa,12/27/2014,#PrayForIndonesia (Jakarta waspada banjir  Klewer terbakar  Banjarnegara dan Bandung longsor  dollar naik) ujian? cobaan? teguran?,3,,,
@Brother_Jst,12/27/2014,[METRO] Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu... http://bit.ly/1HR0mfq? #PrabowoHattaNo1,2,,,
@karlinaparalel,12/27/2014,Jakarta banjir balek gimano? Kampung bae,2,,,
@KristiantoHanny,12/27/2014,Refleksi Indonesia tahun 2014 (Tahun Politik dan Tahun Bencana)\n\nDiantaranya: banjir di Jakarta  Menado  Gempa... http://fb.me/3LP4pzEVN?,3,,,
@antowner,12/27/2014,Iya wawancara korban banjir jakarta aja RT @danrem: @Metro_TV tolong jangan memaksa wawancara keluarga korban. Ber empatilah.,2,,,
@jiyp_,12/27/2014,[Media Corong Pasnastak]Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen:  http://bit.ly/1BgsXbB?,1,,,
@PKSKEBONJERUK,12/27/2014,Puluhan rumah di Kel.Kedoya Utara terendam banjir saat hujan deras tgl 27/12 kemarin #banjirjakarta pic.twitter.com/WOok9w7qKA,3,,,
@riyadicasillas,12/27/2014,"Di sarankan bwa perahu karet #Banjir ""@infojakarta: Ingin brwisata di Ibu kota Jakarta? baca dulu ini http://ow.ly/Gsgzp?""@PintarPolitik",2,,,
@dimasprakbar,12/27/2014,Longsor banjarnegara  pesawat airasia hilang  pasar klewer terbakar  jakarta banjir. Sebaiknya pesta tahun baru ditiadakan,3,,,
@TrafficJakarta,12/27/2014,#berita | Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1vBPgoG?,2,,,
@arifinandaviar,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1zKigRH?,2,,,
@rivaldi_y,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1HR0mfq?,2,,,
@Edward_Pashol,12/27/2014,#openfollow Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-wa... http://bit.ly/1HR0mfq? #cliquers,2,,,
@KicauGalau_1,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini? http://bit.ly/1zKigRH? (VIVAnews),2,,,
@aarianto10,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1BgrlPh?,2,,,
@RubenZiliwu,12/27/2014,#viva Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1HR0mfq?,2,,,
@PKSBONJER,12/27/2014,Puluhan rumah terendam banjir di Kel.Kedoya Utara Kbn Jeruk saat hujan deras tgl 27/12 kemarin #banjirjakarta pic.twitter.com/QDCWZHqyks,3,,,
@wiwiuliyati,12/27/2014,mulai dari bencana alam longsor banjarnegara  banjir aceh  bandung & jakarta  sampe kebakaran pasar klewer & pesawat hilang kontak..,3,,,
@koting_kerok,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini? http://tinyurl.com/mhm6a7z?,2,,,
@ajfnews,12/27/2014,#Berita Jakarta Masih Aman dari Potensi Banjir Siang Ini?: Status siaga tersebut bisa sewaktu-waktu berubah. http://bit.ly/1EwxhcO?,3,,,
@icetaetic,12/27/2014,Jakarta Masih Aman dari Potensi Banjir Siang Ini? http://dlvr.it/7xm03N?,2,,,
@tertuliusS,12/27/2014,longsor banjarnegara  kasus paniai  banjir jakarta  penangkapan 7 anggota isis  penangkapan calon pengebom 31des 2014. God bless indonesia,2,,,
@DimasArKu,12/27/2014,Jakarta banjir  pasar klewer kebakaran  pesawat hilang. Astaga  duka Indonesia.,3,,,
@PKSBONJER,12/27/2014,Banjir selutut org dewasa di KelSukabumi Utara  Kbn Jeruk saat hujan deras tgl 27/12 kemarin #banjirjakarta pic.twitter.com/QNxsVImtXE,3,,,
@ACTforHumanity,12/27/2014,Banjir Mulai Hantui Jakarta\nhttp://www.rmol.co/read/2014/12/27/184801/Banjir-Mulai-Hantui-Jakarta-??\n#LetsACTIndonesiapic.twitter.com/vvIJ5SczhU,3,,,
@nyjfee,12/27/2014,@ramadhantirika @Listiaah @RifkaDS jakarta banjir we,3,,,
@wdya_pchinno,12/27/2014,Semoga cpt ketemu Air Asia SBY-SG dan dalam keadaan baik2 sj. Smga banjir di Jakarta dan beberapa daerah jg cpt surut.,3,,,
@ACTforHumanity,12/27/2014,Hujan Deras  di Mana Saja Titik Banjir Jakarta?  \n\nhttp://www.tempo.co/read/news/2014/12/27/083631190/Hujan-Deras-di-Mana-Saja-Titik-Banjir-Jakarta??\n#LetsACTIndonesiapic.twitter.com/b761YVzmqq,2,,,
@grechrist,12/27/2014,Banjir di Rawajati Surut  Aktivitas Warga Kembali Normal: Banjir yang melanda kawasan Rawajati  Jakarta Timur ... http://bit.ly/1EwlH1n?,3,,,
@7okowi007,12/27/2014,Jurus Djarot Saiful Hidayat WaGub Jakarta Baru Atasi Banjir Jakarta http://youtu.be/N9mPymifAAY?a?,2,,,
@ReggyPratama,12/27/2014,MetroTV nayangin Lapindo sama Banjir Bandung lebih lama ketimbang Banjir Jakarta. Kenapa hayo? Tau kan yaaa :p,3,,,
@inisifani,12/27/2014,Saran : Warga DKI baiknya nonton M*tro tv. Kabarnya di situ Jakarta sudah tak macet dan banjir lagi hehehe,2,,,
@ACTforHumanity,12/27/2014,Diguyur Hujan Deras  Jakarta Dikepung Banjir\nhttp://news.okezone.com/read/2014/12/27/338/1084492/diguyur-hujan-deras-jakarta-dikepung-banjir??\n#LetsACTIndonesiapic.twitter.com/gYLtqMFbDh,3,,,
@MualiminI,12/27/2014,Coba gubernurnya msh Fauzi Bowo  dh diubek-ubek tuh berita banjir Jakarta sama @Metro_TV @PintarPolitik,2,,,
@lambalaona,12/27/2014,Banjir yang melanda kawasan Rawajati  Jakarta Timur  telah surut. Saat ini warga dapat menjalankan aktivitasny... http://bit.ly/1vBI0cC?,3,,,
@Rhadhian,12/27/2014,"Metro buta kpd yg bener2 pak ""@dokterkoko: Jakarta banjir lagi. Metro menutupi.  Mana Presiden? Mana Gubernur? Katanya banjir hanya sehari.""",2,,,
@Sanusimadli,12/27/2014,Hehe RT @Fahrie_fahrial: Tapi herannya Jakarta banjir kok meneng bae? Padahal janjinya kalo jadi presiden aka lbh efektif memvenahi Jakarta,2,,,
@ACTforHumanity,12/27/2014,Jakarta Dikepung Banjir\nhttp://nasional.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir??\n#LetsACTIndonesiapic.twitter.com/iqLMRZkMdL,3,,,
@Long_Kali,12/27/2014,Banjir yang melanda kawasan Rawajati  Jakarta Timur  telah surut. Saat ini warga dapat menjalankan aktivitasny... http://bit.ly/1EwlHyk?,3,,,
@ACTforHumanity,12/27/2014,Hampir seluruh wilayah DKI Jakarta dikepung banjir. Air mulai masuk ke pemukiman warga setelah hujan mengguyur Jakarta sejak Jumat (26/12).,3,,,
@Jamaludinsoleh,12/27/2014,Berita @Metro_TV kalo ga banjir di Bandung  di Aceh  ya semburan Lapindo. Alhamdulillah berkat Jokowi jd presiden  Jakarta ga banjir lagi :),2,,,
@anwarRusadi__,12/27/2014,Andai banjarmasin ini kota jakarta  mungkin saja undah banjir nih diguyur hujan dari pagi sampai sekarang :)),2,,,
@Fahrie_fahrial,12/27/2014,Tapi herannya Jakarta banjir kok meneng bae? Padahal janjinya kalo jadi presiden aka lbh efektif memvenahi Jakarta @PintarPolitik @jonru,2,,,
@adensiroj,12/27/2014,Sepertinya jakarta mau banjir lg. :(,2,,,
@FakhiraPc,12/27/2014,@BincangPagi ngurusin isis  jakarta tu bntar lg tenggelam  omg dosng bs ngatasi banjir...#,2,,,
@grechrist,12/27/2014,[Update Sabtu 27/12/2014] Titik Banjir Jakarta: Hujan yang mengguyur hampir seluruh wilayah DKI Jakarta sejak ... http://bit.ly/1ta1ELG?,3,,,
@iloveaceh,12/27/2014,#fotowarga | @fairuzalhamdi: Penggalangan dana oleh Mahasiswa Aceh di Jakarta (Asrama FOBA) utk korban banjir Aceh pic.twitter.com/d1uBUsXPc2,2,,,
@KAWALI_17,12/27/2014,Assalamualaikum warga kawali! Hari ini kita ada pembukaan baksos di terusan jalan jakarta deket Kawali. Untuk Bencana Banjir di Deyeuhkolot.,2,,,
@InfoSegera,12/27/2014,#TRENDING Banjir Masih Kepung Jakarta Hingga Sabtu Sore  Ini Lokasinya http://indonesianow.info/banjir-masih-kepung-jakarta-hingga-sabtu-sore-ini-lokasinya/??,3,,,
@Joak98494270,12/27/2014,Banjir jakarta ada yg bilang kiriman dari bogor\nBagaimana menurut bos\nSalah...\nKo tau bos \nYa ialah air dari bogor mah dingin,2,,,
@DetikJokowi,12/27/2014,Yudihuda: @kompascom Hoii Min  Jakarta kagak klelep ya. Cari berita banjir jauh2 amat... Wkkkkkkk,2,,,
@assaff_koto,12/27/2014,Cara Terbaik Hindarkan Banjir: Dinas Kebersihan DKI Jakarta mengkampanyekan Gerakan Jangan Buang Sampah Sembar... http://bit.ly/1wTg48x?,2,,,
@fairuzalhamdi,12/27/2014,Penggalangan dana oleh Mahasiswa Aceh di Jakarta (Asrama FOBA) utk korban banjir Aceh cc:  @iloveaceh @Wismafobapic.twitter.com/l7PMMgucgJ,2,,,
